_id,wdt_counter,program_version,time_stamp,latitude,longitude,air_temp,air_pressure,bottom_distance,water_temp,surface_distance,battery_voltage,gps_satellites,iridium_signal,iridium_retries,dtc_values_0,dtc_values_1,dtc_values_2,dtc_values_3,dtc_values_4,dtc_values_5,dtc_values_6,dtc_values_7,dtc_values_8,dtc_values_9,dtc_values_10,dtc_values_11,dtc_values_12,dtc_values_13,dtc_values_14,dtc_values_15,dtc_values_16,dtc_values_17,dtc_values_18,dtc_values_19,dtc_values_20,dtc_values_21,dtc_values_22,dtc_values_23,dtc_values_24,dtc_values_25,dtc_values_26,dtc_values_27,dtc_values_28,dtc_values_29,dtc_values_30,dtc_values_31,dtc_values_32,dtc_values_33,dtc_values_34,dtc_values_35,dtc_values_36,dtc_values_37,dtc_values_38,dtc_values_39,dtc_values_40,dtc_values_41,dtc_values_42,dtc_values_43,dtc_values_44,dtc_values_45,dtc_values_46,dtc_values_47,dtc_values_48,dtc_values_49,dtc_values_50,dtc_values_51,dtc_values_52,dtc_values_53,dtc_values_54,dtc_values_55,dtc_values_56,dtc_values_57,dtc_values_58,dtc_values_59,dtc_values_60,dtc_values_61,dtc_values_62,dtc_values_63,dtc_values_64,dtc_values_65,dtc_values_66,dtc_values_67,dtc_values_68,dtc_values_69,dtc_values_70,dtc_values_71,dtc_values_72,dtc_values_73,dtc_values_74,dtc_values_75,dtc_values_76,dtc_values_77,dtc_values_78,dtc_values_79,dtc_values_80,dtc_values_81,dtc_values_82,dtc_values_83,dtc_values_84,dtc_values_85,dtc_values_86,dtc_values_87,dtc_values_88,dtc_values_89,dtc_values_90,dtc_values_91,dtc_values_92,dtc_values_93,dtc_values_94,dtc_values_95,dtc_values_96,dtc_values_97,dtc_values_98,dtc_values_99,dtc_values_100,dtc_values_101,dtc_values_102,dtc_values_103,dtc_values_104,dtc_values_105,dtc_values_106,dtc_values_107,dtc_values_108,dtc_values_109,dtc_values_110,dtc_values_111,dtc_values_112,dtc_values_113,dtc_values_114,dtc_values_115,dtc_values_116,dtc_values_117,dtc_values_118,dtc_values_119,dtc_values_120,dtc_values_121,dtc_values_122,dtc_values_123,dtc_values_124,dtc_values_125,dtc_values_126,dtc_values_127,dtc_values_128,dtc_values_129,dtc_values_130,dtc_values_131,dtc_values_132,dtc_values_133,dtc_values_134,dtc_values_135,dtc_values_136,dtc_values_137,dtc_values_138,dtc_values_139,dtc_values_140,dtc_values_141,dtc_values_142,dtc_values_143,dtc_values_144,dtc_values_145,dtc_values_146,dtc_values_147,dtc_values_148,dtc_values_149,dtc_values_150,dtc_values_151,dtc_values_152,dtc_values_153,dtc_values_154,dtc_values_155,dtc_values_156,dtc_values_157,dtc_values_158,dtc_values_159,filename
68ed226fa2c5e9e934366ec4,24,8,1760371230,75.732688,-132.466416,-7.375,992.8,2.04,-1.85,1.043,18.15,10,5,0,-7.4375,-7.375,-7.5,-7.4375,-7.5,-7.3125,-7.375,-7.375,-7.3125,-7.1875,-7.3125,-7.3125,-7.25,-7.3125,-7.375,-7.4375,-7.375,-7.3125,-7.375,-7.375,-7.25,-7.25,-7.125,-7.25,-7.25,-7.3125,-7.125,-7.25,-7,-6.4375,-5.6875,-5.3125,-4.75,-4.25,-4,-3.375,-3.1875,-2.6875,-2.3125,-2.125,-2,-1.875,-1.625,-1.625,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.5,-1.25,-1.375,-1.3125,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.5,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.4375,-1.4375,-1.375,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5625,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000026.sbd
68ed5b2e2d8ac0ceb0366b70,25,8,1760385630,75.730856,-132.527192,-7.4375,993.5,2.04,-1.85,1.046,18.13,11,5,0,-7,-6.9375,-7,-7,-7.0625,-6.875,-6.9375,-6.9375,-6.9375,-6.8125,-6.9375,-6.9375,-6.8125,-6.9375,-7,-7.0625,-7.0625,-6.9375,-7.0625,-7,-6.875,-6.9375,-6.8125,-6.9375,-6.9375,-7,-6.875,-7,-6.6875,-5.9375,-5.1875,-4.75,-4.375,-3.9375,-3.75,-3.25,-3.125,-2.6875,-2.3125,-2.1875,-2.125,-1.9375,-1.6875,-1.6875,-1.4375,-1.4375,-1.5,-1.4375,-1.375,-1.3125,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.5,-1.5,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000027.sbd
68ed92f72d8ac0ceb0366c1a,26,8,1760400030,75.723936,-132.589248,-9.125,995,2.02,-1.85,1.043,18.13,6,3,0,-8.9375,-8.875,-8.9375,-8.9375,-9,-8.8125,-8.8125,-8.875,-8.8125,-8.6875,-8.8125,-8.75,-8.6875,-8.75,-8.8125,-8.875,-8.875,-8.75,-8.8125,-8.8125,-8.6875,-8.625,-8.5625,-8.6875,-8.6875,-8.6875,-8.5,-8.625,-8.3125,-7.4375,-6.25,-5.4375,-4.8125,-4.1875,-3.9375,-3.3125,-3.1875,-2.75,-2.375,-2.25,-2.125,-1.9375,-1.75,-1.75,-1.5,-1.4375,-1.5,-1.375,-1.375,-1.3125,-1.4375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5,-1.3125,-1.375,-1.375,-1.3125,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.375,-1.5625,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000028.sbd
68edcb13a2c5e9e93436718c,27,8,1760414430,75.719928,-132.633392,-9.25,997.2,2.02,-1.85,1.043,18.13,10,5,0,-9.1875,-9.125,-9.1875,-9.1875,-9.25,-9.0625,-9.125,-9.125,-9.0625,-8.9375,-9.0625,-9,-8.9375,-9,-9.0625,-9.125,-9.0625,-9,-9.0625,-9,-8.875,-8.875,-8.75,-8.875,-8.8125,-8.875,-8.6875,-8.75,-8.4375,-7.75,-6.8125,-6.0625,-5.3125,-4.5625,-4.1875,-3.5625,-3.3125,-2.8125,-2.4375,-2.3125,-2.1875,-2,-1.75,-1.75,-1.5,-1.4375,-1.5,-1.4375,-1.375,-1.375,-1.4375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.5625,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.3125,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.5,-1.5,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000029.sbd
68ee037a2d8ac0ceb0366e1e,28,8,1760428830,75.717672,-132.638472,-9.8125,999.5,2.02,-1.85,1.044,18.13,11,5,0,-9.8125,-9.75,-9.875,-9.875,-9.875,-9.6875,-9.75,-9.75,-9.6875,-9.5625,-9.6875,-9.625,-9.5625,-9.625,-9.6875,-9.75,-9.6875,-9.5625,-9.625,-9.5625,-9.4375,-9.4375,-9.25,-9.375,-9.3125,-9.3125,-9.125,-9.125,-8.6875,-8.0625,-7.1875,-6.4375,-5.625,-4.8125,-4.375,-3.6875,-3.4375,-2.9375,-2.5,-2.375,-2.25,-2.0625,-1.8125,-1.8125,-1.5625,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.25,-1.375,-1.375,-1.3125,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.3125,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.3125,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.3125,-1.5625,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000030.sbd
68ee3bc2a2c5e9e934367373,29,8,1760443231,75.712144,-132.642656,-9.8125,1002,2.02,-1.85,1.043,18.1,10,5,0,-9.6875,-9.5625,-9.6875,-9.625,-9.6875,-9.5,-9.5,-9.5625,-9.5,-9.375,-9.5,-9.4375,-9.375,-9.375,-9.5,-9.5,-9.5,-9.375,-9.4375,-9.375,-9.25,-9.25,-9.125,-9.1875,-9.1875,-9.1875,-9,-9,-8.625,-8,-7.25,-6.5,-5.75,-4.9375,-4.5,-3.8125,-3.5,-3,-2.5625,-2.4375,-2.25,-2.125,-1.875,-1.8125,-1.5625,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.5,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.3125,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000031.sbd
68ee740aa2c5e9e934367420,30,8,1760457630,75.706616,-132.645096,-11,1003.5,2.02,-1.85,1.044,18.1,9,3,0,-10.9375,-10.875,-11,-10.9375,-11,-10.8125,-10.8125,-10.875,-10.875,-10.75,-10.8125,-10.8125,-10.75,-10.8125,-10.875,-10.9375,-10.875,-10.8125,-10.875,-10.875,-10.75,-10.6875,-10.5625,-10.6875,-10.6875,-10.6875,-10.4375,-10.5,-10,-9,-7.75,-6.875,-6,-5.125,-4.625,-3.875,-3.625,-3.0625,-2.6875,-2.5,-2.375,-2.1875,-1.9375,-1.875,-1.5625,-1.5,-1.5,-1.4375,-1.375,-1.375,-1.4375,-1.4375,-1.3125,-1.375,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.4375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5,-1.5,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5,-1.4375,-1.4375,-1.5625,-1.375,-1.375,-1.375,-1.5,-1.375,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000032.sbd
68eeac1ba2c5e9e9343675e3,31,8,1760472030,75.702496,-132.644024,-12.8125,1005.8,2.04,-1.85,1.042,18.08,10,4,0,-12.4375,-12.375,-12.5,-12.4375,-12.5,-12.3125,-12.375,-12.4375,-12.3125,-12.1875,-12.3125,-12.3125,-12.25,-12.25,-12.375,-12.4375,-12.4375,-12.375,-12.4375,-12.375,-12.1875,-12.25,-12.125,-12.25,-12.1875,-12.125,-11.9375,-11.9375,-11.5,-10.875,-9.875,-8.875,-7.75,-6.5625,-5.75,-4.6875,-4.1875,-3.4375,-2.875,-2.625,-2.5,-2.3125,-2,-1.9375,-1.625,-1.5,-1.5625,-1.4375,-1.375,-1.375,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.375,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5,-1.5,-1.5,301434061843360_000033.sbd
68eee463a2c5e9e9343676e4,32,8,1760486430,75.698712,-132.646288,-16.375,1007.4,2.04,-1.85,1.047,18.08,10,5,0,-16,-15.875,-16,-16,-16.125,-15.9375,-16,-16.0625,-16,-15.9375,-16,-16,-16,-16,-16.125,-16.1875,-16.125,-16.125,-16.25,-16.1875,-16.0625,-16,-15.9375,-16.0625,-16,-16,-15.625,-15.4375,-14.4375,-12.6875,-10.625,-9.125,-7.8125,-6.5625,-5.8125,-4.8125,-4.375,-3.6875,-3.125,-2.875,-2.6875,-2.4375,-2.125,-2.0625,-1.6875,-1.5625,-1.5625,-1.4375,-1.375,-1.375,-1.4375,-1.4375,-1.375,-1.3125,-1.375,-1.4375,-1.5,-1.5,-1.375,-1.5,-1.375,-1.5625,-1.25,-1.375,-1.375,-1.3125,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5625,-1.5,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.5625,-1.5625,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000034.sbd
68ef1c90a2c5e9e9343677e3,33,8,1760500830,75.695664,-132.645648,-19.25,1008.8,2.02,-1.83,1.056,18.08,9,5,0,-19.5625,-19.5,-19.625,-19.625,-19.625,-19.4375,-19.4375,-19.5,-19.4375,-19.3125,-19.375,-19.375,-19.25,-19.3125,-19.375,-19.5,-19.4375,-19.3125,-19.375,-19.25,-19.0625,-19.0625,-18.875,-19,-19,-19.0625,-18.8125,-18.75,-17.9375,-16.125,-14.0625,-12.25,-10.375,-8.6875,-7.4375,-6.0625,-5.3125,-4.375,-3.5,-3.1875,-2.9375,-2.6875,-2.3125,-2.1875,-1.8125,-1.625,-1.625,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.3125,-1.375,-1.375,-1.4375,-1.5,-1.5,-1.375,-1.5,-1.4375,-1.5625,-1.25,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.4375,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.375,-1.5625,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.4375,-1.4375,-1.5625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000035.sbd
68ef54d2a2c5e9e9343678e2,34,8,1760515230,75.692824,-132.646976,-20.25,1010.5,2.04,-1.85,0.5,18.05,5,5,0,-20.5625,-20.5,-20.5625,-20.5625,-20.625,-20.4375,-20.4375,-20.4375,-20.375,-20.3125,-20.375,-20.3125,-20.25,-20.25,-20.3125,-20.4375,-20.375,-20.25,-20.3125,-20.25,-20,-20,-19.875,-19.9375,-19.9375,-20,-19.75,-19.6875,-18.875,-16.9375,-14.75,-12.9375,-11.125,-9.375,-8.0625,-6.6875,-5.875,-4.875,-4,-3.625,-3.3125,-2.9375,-2.5625,-2.375,-2,-1.75,-1.6875,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.4375,-1.5,-1.5,-1.375,-1.5,-1.375,-1.5625,-1.25,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.4375,-1.4375,-1.4375,-1.3125,-1.3125,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.4375,-1.375,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000036.sbd
68ef8d3a2d8ac0ceb036741b,35,8,1760529630,75.69128,-132.646408,-21,1012.4,2.04,-1.85,1.063,18.05,8,5,0,-21.3125,-21.1875,-21.3125,-21.25,-21.3125,-21.125,-21.125,-21.125,-21.125,-20.9375,-21.0625,-21,-20.875,-20.875,-20.9375,-21,-20.875,-20.8125,-20.8125,-20.75,-20.5,-20.4375,-20.3125,-20.4375,-20.375,-20.375,-20.0625,-19.875,-18.875,-17.0625,-15,-13.25,-11.5,-9.75,-8.5625,-7.1875,-6.375,-5.375,-4.4375,-4,-3.6875,-3.25,-2.875,-2.5625,-2.125,-1.875,-1.75,-1.5625,-1.4375,-1.375,-1.5,-1.5,-1.375,-1.375,-1.375,-1.4375,-1.5,-1.5,-1.375,-1.5,-1.4375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5625,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.4375,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.5625,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.375,-1.5,-1.4375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000037.sbd
68efc560a2c5e9e934367a91,36,8,1760544030,75.689224,-132.639648,-21.25,1013.7,2.04,-1.85,0.5,18.05,9,3,0,-21.625,-21.5,-21.5,-21.5,-21.5625,-21.3125,-21.375,-21.375,-21.3125,-21.25,-21.25,-21.1875,-21.0625,-21.0625,-21.1875,-21.25,-21.1875,-21.0625,-21.125,-21,-20.75,-20.75,-20.625,-20.6875,-20.625,-20.6875,-20.4375,-20.25,-19.3125,-17.5,-15.4375,-13.625,-11.875,-10.1875,-9,-7.5625,-6.75,-5.75,-4.8125,-4.375,-4,-3.5625,-3.125,-2.8125,-2.3125,-2,-1.875,-1.5625,-1.5,-1.375,-1.5,-1.5,-1.375,-1.375,-1.375,-1.5,-1.5,-1.5,-1.375,-1.5,-1.375,-1.5,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.5,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.5625,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.5,-1.5,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000038.sbd
